timestamp,id,x,y,z
1748512400.8559449,2,-1.6885079856256562,1.2841023147570498,0.007283106453100133
1748512400.9149096,1,0.0,0.0,0.0
1748512401.022334,2,-1.688528098448233,1.2841563451639963,0.007255580274343798
1748512401.0843482,1,0.0,0.0,0.0
1748512401.190113,2,-1.688528098448233,1.2841563451639963,0.007255580274343798
1748512401.25028,1,0.0,0.0,0.0
1748512401.3555543,2,-1.688528098448233,1.2841563451639963,0.007255580274343798
1748512401.417999,1,0.0,0.0,0.0
1748512401.5231297,2,-1.6884676520904676,1.2841624445094437,0.007224224972904377
1748512401.5841565,1,0.0,0.0,0.0
1748512401.68949,2,-1.6884676520904676,1.2841624445094437,0.007224224972904377
1748512401.7495337,1,0.0,0.0,0.0
1748512401.8539972,2,-1.6884676520904676,1.2841624445094437,0.007224224972904377
1748512401.9166136,1,0.0,0.0,0.0
1748512402.0235019,2,-1.6884676520904676,1.2841624445094437,0.007224224972904377
1748512402.0834353,1,0.0,0.0,0.0
1748512402.1868002,2,-1.688475267116758,1.2841198654509776,0.007323514879264124
1748512402.251925,1,0.0,0.0,0.0
1748512402.3562255,2,-1.688475267116758,1.2841198654509776,0.007323514879264124
1748512402.4177735,1,0.0,0.0,0.0
1748512402.5211606,2,-1.688475267116758,1.2841198654509776,0.007323514879264124
1748512402.5816925,1,0.0,0.0,0.0
1748512402.687374,2,-1.688475267116758,1.2841198654509776,0.007323514879264124
1748512402.7505007,1,-1.6822549980386599,1.8187121920916673,0.03107905568685583
1748512402.8553061,2,-1.688520275332084,1.284113722833537,0.0072902599242117925
1748512402.916875,1,-1.6822549980386599,1.8187121920916673,0.03107905568685583
1748512403.0297642,2,-1.688520275332084,1.284113722833537,0.0072902599242117925
1748512403.0841393,1,-1.6822243494130928,1.8191653961953538,0.030879369706674233
1748512403.1895258,2,-1.688520275332084,1.284113722833537,0.0072902599242117925
1748512403.2503796,1,-1.6822243494130928,1.8191653961953538,0.030879369706674233
1748512403.355132,2,-1.6885005829495656,1.284048957303236,0.007297933681536019
1748512403.4157052,1,-1.6822376260152536,1.819064813339465,0.030946858957973673
1748512403.521382,2,-1.6885080210355214,1.284192343059892,0.007157155004482528
