timestamp,id,x,y,z
1748512413.2216191,1,68.23183138003827,-281.906320538126,96.8999170761664
1748512413.2483606,1,12.129043088362913,-2.7741313253910826,-92.80052279833512
1748512413.4177809,1,-3.554443660174189,1.19948549536677,25.37465435836236
1748512413.4198718,2,6.632318112314151,-16.843084080456315,0.03940195339629206
1748512413.5204048,2,-2.1684194033295245,3.4694697895125692,-74.22717617426099
1748512413.582481,1,0.0,0.0,0.0
1748512413.6873355,2,0.0,0.0,0.0
1748512413.7489185,1,0.0,0.0,0.0
1748512413.8535922,2,-0.32726750020670714,2.2855573454605205,2.8807424792954506
1748512413.914623,1,0.0,0.0,0.0
1748512414.0203798,2,0.0,0.0,0.0
1748512414.0824137,1,0.0,0.0,0.0
1748512414.187272,2,0.0,0.0,0.0
1748512414.2507281,1,0.0,0.0,0.0
1748512414.354135,2,0.0,0.0,0.0
1748512414.4125712,1,0.0,0.0,0.0
1748512414.517801,2,0.0,0.0,0.0
1748512414.5797253,1,-4.450412651497667,-2.8927526737043094,-3.758472876659702
1748512414.6869376,2,-1.588040883241414,0.34335571087280636,-2.1357896891608497
1748512414.7485726,1,0.0,0.0,0.0
1748512414.8540156,2,0.0,0.0,0.0
1748512414.9137645,1,0.0,0.0,0.0
1748512415.020233,2,0.0,0.0,0.0
1748512415.0819583,1,0.0,0.0,0.0
1748512415.1892035,2,0.0,0.0,0.0
1748512415.2472813,1,0.0,0.0,0.0
1748512415.3546717,2,0.0,0.0,0.0
1748512415.4136937,1,0.0,0.0,0.0
1748512415.5208442,2,0.0,0.0,0.0
1748512415.5819669,1,-4.6126267535770396,2.282093025223338,-3.960065186568318
1748512415.6875112,2,-2.0439235992654923,0.38708508860565494,-2.3449746095265067
1748512415.7482216,1,0.0,0.0,0.0
1748512415.8532212,2,0.0,0.0,0.0
1748512415.9143255,1,0.0,0.0,0.0
1748512416.0205123,2,0.0,0.0,0.0
1748512416.083283,1,0.0,0.0,0.0
1748512416.1881852,2,0.0,0.0,0.0
1748512416.2477925,1,0.0,0.0,0.0
1748512416.354691,2,0.0,0.0,0.0
1748512416.4145863,1,0.0,0.0,0.0
1748512416.5209851,2,0.0,0.0,0.0
1748512416.5814393,1,0.0,0.0,0.0
1748512416.6867797,2,0.0,0.0,0.0
1748512416.7481775,1,0.20496715101899995,0.055076725738958304,-0.02798419776445238
1748512416.8548372,2,-0.026915120957249843,-0.0021061533324919298,0.027568919435061456
1748512416.9151368,1,0.0,0.0,0.0
1748512417.0169215,2,0.0,0.0,0.0
1748512417.0806859,1,0.0,0.0,0.0
1748512417.1865866,2,0.0,0.0,0.0
1748512417.2495654,1,0.0,0.0,0.0
1748512417.3544486,2,0.0,0.0,0.0
1748512417.4135768,1,0.0,0.0,0.0
1748512417.5186403,2,0.0,0.0,0.0
1748512417.579841,1,0.0,0.0,0.0
1748512417.6873965,2,0.0,0.0,0.0
1748512417.748253,1,2.31298982732836,1.6639459913751935,2.8868653257060894
1748512417.8535552,2,0.0,0.0,0.0
1748512417.9137218,1,0.0,0.0,0.0
1748512418.0194974,2,0.0,0.0,0.0
1748512418.0799289,1,0.0,0.0,0.0
1748512418.1872058,2,-0.06029428168333939,-0.7698972712581292,-2.5130471766690032
1748512418.2500322,1,0.0,0.0,0.0
1748512418.3652694,2,0.0,0.0,0.0
1748512418.414104,1,0.03342834983633431,-0.9321070702650712,1.2118072845480277
1748512418.5208611,2,0.526331909053371,0.6651402031528553,0.3046879474806974
1748512418.579921,1,0.0,0.0,0.0
1748512418.6877244,2,0.0,0.0,0.0
1748512418.7476704,1,0.0,0.0,0.0
1748512418.8540468,2,0.0,0.0,0.0
1748512418.9132602,1,0.0,0.0,0.0
1748512419.020135,2,-1.751354839491335,0.19975538557994252,1.534953725487187
1748512419.0818462,1,-1.0151101634710338,0.8960884097068612,-0.13200848161902812
1748512419.187292,2,0.0,0.0,0.0
1748512419.2492259,1,-3.5928525995708602,2.0475470687082544,-2.192934298492777
1748512419.3512552,2,0.8074518560982067,1.7967449009934806,1.1601783711341684
1748512419.4149542,1,5.0613892632554105,-1.8920289052761565,2.960236361638624
1748512419.5198698,2,0.02631380251887173,0.050820006630822964,0.03059490571066803
1748512419.5798268,1,-4.946721680735096,1.4878239188994384,-2.6903404221786498
1748512419.6882915,2,-0.013550086926696748,0.02517145704859569,0.05418373140898547
1748512419.7461433,1,0.05174123329425835,0.009919984473052163,0.10766278013742969
1748512419.8543916,2,-0.012026247258790883,0.030337083700760305,0.03589999956151724
1748512419.913809,1,0.00034219384192767815,0.017054106745049268,0.016096792821373995
1748512420.019662,2,0.006274689764676258,0.0066059891586010165,-0.012830542236730302
1748512420.0798545,1,-2.0965599202309435,0.539166913266358,4.24610907866273
1748512420.1843493,2,0.08012546387029035,0.6242502197961365,-0.35630668311020797
1748512420.2464247,1,-0.031203117028581,-0.09594549308117495,-0.002190835579474193
1748512420.3550663,2,0.000632603997346862,0.02337676939369705,-0.014269280690037967
1748512420.4154158,1,-0.031175088321299522,-0.06216908750357931,-0.1630448656614658
1748512420.5208373,2,0.02946942803169495,0.0003970499212579753,0.0007758550328085256
1748512420.5792303,1,7.055633305069444,-0.6390679269179751,-1.547314026630886
1748512420.7068377,2,0.3343057260875888,0.5976409996432003,0.3827444921159828
1748512420.7560189,1,-1.7808970645403255,0.8946651608397342,-0.21203630456881895
1748512420.853348,2,0.001997361796525531,0.027585859906381384,0.055057943811109844
1748512420.9140296,1,-0.10094353652991832,-0.13860102428475324,-0.033393812025162006
1748512421.0417912,2,0.03970108162709096,0.03164924247771757,0.027608629003050833
1748512421.0788162,1,0.00705576996356495,-0.057286522069053235,0.0763061555262956
1748512421.1894014,2,0.02818278043472125,0.01577462347088379,0.009770969384992334
1748512421.2479117,1,-0.025701239604065517,-0.03321822617964901,0.04934555381512773
1748512421.3541207,2,1.0225485593505768,0.5791698806216333,-0.0894703328125801
1748512421.4121733,1,-2.560312182847953,-1.0553354922925218,-1.5535532422322418
1748512421.5195482,2,0.029704787975818513,0.037107859639783525,0.011283889348068232
1748512421.5814693,1,0.006287271924051686,0.0215843739416287,-0.007150979181347328
1748512421.6848667,2,0.09039905918155258,0.0834287880749379,-0.005165212582713963
1748512421.7505448,1,-0.03896568412131433,0.04786450998148097,-0.02340249174096476
1748512421.8524058,2,0.061858634391582526,0.004173994751654071,-0.0596152227904545
1748512421.9158032,1,-0.004041028418498179,0.023010290340398153,0.01128026271164373
1748512422.0196157,2,0.0209582307588453,0.025331125734284723,0.044361584156782374
1748512422.0825224,1,-0.007948033217979659,0.012555073136340099,0.006107600000837543
1748512422.1857665,2,0.05685979548201876,0.4107336735990159,0.6481050224882767
1748512422.2462404,1,-0.5161123075936329,0.3364344773936191,0.0361245790993836
1748512422.3530219,2,-0.02541877150410777,0.0058555813149043555,0.022052535835992426
1748512422.4251797,1,-0.011115233669517933,-0.003956021451264995,0.01769919220468985
1748512422.5194294,2,-0.030562923961901342,0.015814503752521643,0.03470957547818676
1748512422.5843465,1,-0.04998271250677962,0.04784623915846173,0.016855751687583354
1748512422.6860714,2,-0.01850208751529884,0.009891557332459541,0.015300863226219708
1748512422.7464025,1,-0.1385984737333159,0.027642684999322372,-0.06536443848169649
1748512422.8513725,2,-0.02128890414513901,0.01961633097728862,0.030174506293056957
1748512422.9131684,1,0.043280623618664416,0.008252466438274335,0.02127990268482316
1748512423.021131,2,-0.0012137741657377305,-0.004156383609027235,-0.023344991696627737
1748512423.0790472,1,0.8201861191032043,1.3519794900487947,1.4625911795582813
1748512423.1870954,2,-0.6966827941039391,0.3760324155087705,-0.0984317021488823
1748512423.4212687,1,-0.08626469116316936,0.051233550384440156,-0.00369718105228678
1748512423.4938447,2,-0.6966827941039391,0.3760324155087705,-0.0984317021488823
1748512423.518158,2,-0.028848081477177975,0.002081580537888786,-0.06142345030663021
1748512423.5791247,1,0.0251991033337267,0.19491862230353482,0.39050500791351084
1748512423.687212,2,-0.04758658273460523,0.01964023410444251,-0.06038227408918795
1748512423.7483718,1,0.0,0.0,0.0
1748512423.8525033,2,-0.21067590006131967,0.1988857209651801,-0.6167317495202718
1748512423.9128494,1,-0.22598108233271835,-0.05011325029572725,-0.8928267967409531
1748512424.019306,2,0.05109355167026588,0.021759064493966945,-0.03591593741507637
